"leto","drzava","spol","starost","izobrazba","stevilo"
2009,"Finland","Males","15 do 24","0-2",34.9
2009,"Finland","Males","15 do 24","3-4",83.4
2009,"Finland","Males","15 do 29","0-2",51.3
2009,"Finland","Males","15 do 29","3-4",168.8
2009,"Finland","Males","20 do 24","0-2",11.9
2009,"Finland","Males","20 do 24","3-4",78.9
2009,"Finland","Males","20 do 29","0-2",28.3
2009,"Finland","Males","20 do 29","3-4",164.2
2009,"Finland","Males","25 do 29","0-2",16.4
2009,"Finland","Males","25 do 29","3-4",85.4
2009,"Finland","Females","15 do 19","0-2",30
2009,"Finland","Females","15 do 19","3-4",10.9
2009,"Finland","Females","15 do 24","0-2",38.9
2009,"Finland","Females","15 do 24","3-4",85.3
2009,"Finland","Females","15 do 29","0-2",45
2009,"Finland","Females","15 do 29","3-4",141
2009,"Finland","Females","20 do 24","0-2",8.9
2009,"Finland","Females","20 do 24","3-4",74.5
2009,"Finland","Females","20 do 29","0-2",15
2009,"Finland","Females","20 do 29","3-4",130.1
2009,"Finland","Females","25 do 29","0-2",6.1
2009,"Finland","Females","25 do 29","3-4",55.7
2009,"Sweden","Males","15 do 19","0-2",35.3
2009,"Sweden","Males","15 do 19","3-4",22.7
2009,"Sweden","Males","15 do 24","0-2",53.7
2009,"Sweden","Males","15 do 24","3-4",167.5
2009,"Sweden","Males","15 do 29","0-2",81.1
2009,"Sweden","Males","15 do 29","3-4",287.3
2009,"Sweden","Males","20 do 24","0-2",18.4
2009,"Sweden","Males","20 do 24","3-4",144.8
2009,"Sweden","Males","20 do 29","0-2",45.9
2009,"Sweden","Males","20 do 29","3-4",264.6
2009,"Sweden","Males","25 do 29","0-2",27.5
2009,"Sweden","Males","25 do 29","3-4",119.9
2009,"Sweden","Females","15 do 19","0-2",44.4
2009,"Sweden","Females","15 do 19","3-4",27.9
2009,"Sweden","Females","15 do 24","0-2",54.4
2009,"Sweden","Females","15 do 24","3-4",154.3
2009,"Sweden","Females","15 do 29","0-2",68.9
2009,"Sweden","Females","15 do 29","3-4",240.4
2009,"Sweden","Females","20 do 24","0-2",10
2009,"Sweden","Females","20 do 24","3-4",126.5
2009,"Sweden","Females","20 do 29","0-2",24.5
2009,"Sweden","Females","20 do 29","3-4",212.5
2009,"Sweden","Females","25 do 29","0-2",14.5
2009,"Sweden","Females","25 do 29","3-4",86.1
2009,"United Kingdom","Males","15 do 19","0-2",155
2009,"United Kingdom","Males","15 do 19","3-4",397.1
2009,"United Kingdom","Males","15 do 24","0-2",415.5
2009,"United Kingdom","Males","15 do 24","3-4",1121.6
2009,"United Kingdom","Males","15 do 29","0-2",672.2
2009,"United Kingdom","Males","15 do 29","3-4",1891.9
2009,"United Kingdom","Males","20 do 24","0-2",260.5
2009,"United Kingdom","Males","20 do 24","3-4",724.6
2009,"United Kingdom","Males","20 do 29","0-2",517.2
2009,"United Kingdom","Males","20 do 29","3-4",1494.8
2009,"United Kingdom","Males","25 do 29","0-2",256.7
2009,"United Kingdom","Males","25 do 29","3-4",770.2
2009,"United Kingdom","Females","15 do 19","0-2",123.7
2009,"United Kingdom","Females","15 do 19","3-4",460
2009,"United Kingdom","Females","15 do 24","0-2",281.8
2009,"United Kingdom","Females","15 do 24","3-4",1159.8
2009,"United Kingdom","Females","15 do 29","0-2",429.8
2009,"United Kingdom","Females","15 do 29","3-4",1773.2
2009,"United Kingdom","Females","20 do 24","0-2",158.1
2009,"United Kingdom","Females","20 do 24","3-4",699.8
2009,"United Kingdom","Females","20 do 29","0-2",306.2
2009,"United Kingdom","Females","20 do 29","3-4",1313.3
2009,"United Kingdom","Females","25 do 29","0-2",148
2009,"United Kingdom","Females","25 do 29","3-4",613.4
2009,"Iceland","Males","15 do 19","0-2",4.5
2009,"Iceland","Males","15 do 24","0-2",8.3
2009,"Iceland","Males","15 do 24","3-4",3.3
2009,"Iceland","Males","15 do 29","0-2",11.4
2009,"Iceland","Males","15 do 29","3-4",7
2009,"Iceland","Males","20 do 24","0-2",3.8
2009,"Iceland","Males","20 do 24","3-4",3.2
2009,"Iceland","Males","20 do 29","0-2",6.9
2009,"Iceland","Males","20 do 29","3-4",6.9
2009,"Iceland","Males","25 do 29","0-2",3.1
2009,"Iceland","Males","25 do 29","3-4",3.7
2009,"Iceland","Females","15 do 19","0-2",5.4
2009,"Iceland","Females","15 do 24","0-2",8.4
2009,"Iceland","Females","15 do 24","3-4",4.3
2009,"Iceland","Females","15 do 29","0-2",9.9
2009,"Iceland","Females","15 do 29","3-4",6.9
2009,"Iceland","Females","20 do 24","0-2",3
2009,"Iceland","Females","20 do 24","3-4",4
2009,"Iceland","Females","20 do 29","0-2",4.5
2009,"Iceland","Females","20 do 29","3-4",6.6
2009,"Iceland","Females","25 do 29","0-2",1.5
2009,"Iceland","Females","25 do 29","3-4",2.6
2009,"Norway","Males","15 do 19","0-2",45.3
2009,"Norway","Males","15 do 19","3-4",6.2
2009,"Norway","Males","15 do 24","0-2",81.2
2009,"Norway","Males","15 do 24","3-4",64.9
2009,"Norway","Males","15 do 29","0-2",105.4
2009,"Norway","Males","15 do 29","3-4",126.7
2009,"Norway","Males","20 do 24","0-2",35.9
2009,"Norway","Males","20 do 24","3-4",58.7
2009,"Norway","Males","20 do 29","0-2",60.2
2009,"Norway","Males","20 do 29","3-4",120.5
2009,"Norway","Males","25 do 29","0-2",24.3
2009,"Norway","Males","25 do 29","3-4",61.8
2009,"Norway","Females","15 do 19","0-2",50.1
2009,"Norway","Females","15 do 19","3-4",9.5
2009,"Norway","Females","15 do 24","0-2",73.5
2009,"Norway","Females","15 do 24","3-4",67.4
2009,"Norway","Females","15 do 29","0-2",89.2
2009,"Norway","Females","15 do 29","3-4",107.2
2009,"Norway","Females","20 do 24","0-2",23.4
2009,"Norway","Females","20 do 24","3-4",57.9
2009,"Norway","Females","20 do 29","0-2",39.1
2009,"Norway","Females","20 do 29","3-4",97.7
2009,"Norway","Females","25 do 29","0-2",15.7
2009,"Norway","Females","25 do 29","3-4",39.8
2009,"Switzerland","Males","15 do 19","0-2",106.5
2009,"Switzerland","Males","15 do 19","3-4",10.9
2009,"Switzerland","Males","15 do 24","0-2",147.5
2009,"Switzerland","Males","15 do 24","3-4",126
2009,"Switzerland","Males","15 do 29","0-2",165
2009,"Switzerland","Males","15 do 29","3-4",249.4
2009,"Switzerland","Males","20 do 24","0-2",40.9
2009,"Switzerland","Males","20 do 24","3-4",115.1
2009,"Switzerland","Males","20 do 29","0-2",58.4
2009,"Switzerland","Males","20 do 29","3-4",238.4
2009,"Switzerland","Males","25 do 29","0-2",17.5
2009,"Switzerland","Males","25 do 29","3-4",123.3
2009,"Switzerland","Females","15 do 19","0-2",98.8
2009,"Switzerland","Females","15 do 19","3-4",14
2009,"Switzerland","Females","15 do 24","0-2",132
2009,"Switzerland","Females","15 do 24","3-4",135.5
2009,"Switzerland","Females","15 do 29","0-2",148.4
2009,"Switzerland","Females","15 do 29","3-4",235.4
2009,"Switzerland","Females","20 do 24","0-2",33.1
2009,"Switzerland","Females","20 do 24","3-4",121.5
2009,"Switzerland","Females","20 do 29","0-2",49.5
2009,"Switzerland","Females","20 do 29","3-4",221.3
2009,"Switzerland","Females","25 do 29","0-2",16.4
2009,"Switzerland","Females","25 do 29","3-4",99.8
2009,"Former Yugoslav Republic of Macedonia, the","Males","15 do 19","0-2",3.7
2009,"Former Yugoslav Republic of Macedonia, the","Males","15 do 19","3-4",2.8
2009,"Former Yugoslav Republic of Macedonia, the","Males","15 do 24","0-2",9.5
2009,"Former Yugoslav Republic of Macedonia, the","Males","15 do 24","3-4",22.4
2009,"Former Yugoslav Republic of Macedonia, the","Males","15 do 29","0-2",18.1
2009,"Former Yugoslav Republic of Macedonia, the","Males","15 do 29","3-4",50
2009,"Former Yugoslav Republic of Macedonia, the","Males","20 do 24","0-2",5.8
2009,"Former Yugoslav Republic of Macedonia, the","Males","20 do 24","3-4",19.6
2009,"Former Yugoslav Republic of Macedonia, the","Males","20 do 29","0-2",14.3
2009,"Former Yugoslav Republic of Macedonia, the","Males","20 do 29","3-4",47.3
2009,"Former Yugoslav Republic of Macedonia, the","Males","25 do 29","0-2",8.6
2009,"Former Yugoslav Republic of Macedonia, the","Males","25 do 29","3-4",27.7
2009,"Former Yugoslav Republic of Macedonia, the","Females","15 do 19","0-2",1.6
2009,"Former Yugoslav Republic of Macedonia, the","Females","15 do 19","3-4",1.4
2009,"Former Yugoslav Republic of Macedonia, the","Females","15 do 24","0-2",3
2009,"Former Yugoslav Republic of Macedonia, the","Females","15 do 24","3-4",11.7
2009,"Former Yugoslav Republic of Macedonia, the","Females","15 do 29","0-2",6.3
2009,"Former Yugoslav Republic of Macedonia, the","Females","15 do 29","3-4",27
2009,"Former Yugoslav Republic of Macedonia, the","Females","20 do 24","0-2",1.4
2009,"Former Yugoslav Republic of Macedonia, the","Females","20 do 24","3-4",10.3
2009,"Former Yugoslav Republic of Macedonia, the","Females","20 do 29","0-2",4.7
2009,"Former Yugoslav Republic of Macedonia, the","Females","20 do 29","3-4",25.6
2009,"Former Yugoslav Republic of Macedonia, the","Females","25 do 29","0-2",3.3
2009,"Former Yugoslav Republic of Macedonia, the","Females","25 do 29","3-4",15.3
2009,"Turkey","Males","15 do 19","0-2",740
2009,"Turkey","Males","15 do 19","3-4",151.3
2009,"Turkey","Males","15 do 24","0-2",1404.8
2009,"Turkey","Males","15 do 24","3-4",633.7
2009,"Turkey","Males","15 do 29","0-2",2631.2
2009,"Turkey","Males","15 do 29","3-4",1392.3
2009,"Turkey","Males","20 do 24","0-2",664.8
2009,"Turkey","Males","20 do 24","3-4",482.4
2009,"Turkey","Males","20 do 29","0-2",1891.3
2009,"Turkey","Males","20 do 29","3-4",1241
2009,"Turkey","Males","25 do 29","0-2",1226.4
2009,"Turkey","Males","25 do 29","3-4",758.6
2009,"Turkey","Females","15 do 19","0-2",318.2
2009,"Turkey","Females","15 do 19","3-4",82.4
2009,"Turkey","Females","15 do 24","0-2",645.4
2009,"Turkey","Females","15 do 24","3-4",329.4
2009,"Turkey","Females","15 do 29","0-2",1019.8
2009,"Turkey","Females","15 do 29","3-4",525.2
2009,"Turkey","Females","20 do 24","0-2",327.1
2009,"Turkey","Females","20 do 24","3-4",247
2009,"Turkey","Females","20 do 29","0-2",701.5
2009,"Turkey","Females","20 do 29","3-4",442.7
2009,"Turkey","Females","25 do 29","0-2",374.4
2009,"Turkey","Females","25 do 29","3-4",195.7
2010,"European Union","Males","15 do 19","0-2",1547.2
2010,"European Union","Males","15 do 19","3-4",861.8
2010,"European Union","Males","15 do 24","0-2",3471.1
2010,"European Union","Males","15 do 24","3-4",6110.3
2010,"European Union","Males","15 do 29","0-2",5631.4
2010,"European Union","Males","15 do 29","3-4",12745.3
2010,"European Union","Males","20 do 24","0-2",1923.9
2010,"European Union","Males","20 do 24","3-4",5248.4
2010,"European Union","Males","20 do 29","0-2",4084.3
2010,"European Union","Males","20 do 29","3-4",11883.5
2010,"European Union","Males","25 do 29","0-2",2160.3
2010,"European Union","Males","25 do 29","3-4",6635
2010,"European Union","Females","15 do 19","0-2",1101.9
2010,"European Union","Females","15 do 19","3-4",892.6
2010,"European Union","Females","15 do 24","0-2",2198.6
2010,"European Union","Females","15 do 24","3-4",5302
2010,"European Union","Females","15 do 29","0-2",3371.4
2010,"European Union","Females","15 do 29","3-4",10110
2010,"European Union","Females","20 do 24","0-2",1096.7
2010,"European Union","Females","20 do 24","3-4",4409.4
2010,"European Union","Females","20 do 29","0-2",2269.5
2010,"European Union","Females","20 do 29","3-4",9217.4
2010,"European Union","Females","25 do 29","0-2",1172.8
2010,"European Union","Females","25 do 29","3-4",4808
2010,"European Union","Males","15 do 19","0-2",1546.4
2010,"European Union","Males","15 do 19","3-4",852.9
2010,"European Union","Males","15 do 24","0-2",3468
2010,"European Union","Males","15 do 24","3-4",6043.1
2010,"European Union","Males","15 do 29","0-2",5621.8
2010,"European Union","Males","15 do 29","3-4",12604
2010,"European Union","Males","20 do 24","0-2",1921.6
2010,"European Union","Males","20 do 24","3-4",5190.2
2010,"European Union","Males","20 do 29","0-2",4075.4
2010,"European Union","Males","20 do 29","3-4",11751.2
2010,"European Union","Males","25 do 29","0-2",2153.8
2010,"European Union","Males","25 do 29","3-4",6560.9
2010,"European Union","Females","15 do 19","0-2",1100.5
2010,"European Union","Females","15 do 19","3-4",888
2010,"European Union","Females","15 do 24","0-2",2195.2
2010,"European Union","Females","15 do 24","3-4",5259.6
2010,"European Union","Females","15 do 29","0-2",3363.8
2010,"European Union","Females","15 do 29","3-4",10014.1
2010,"European Union","Females","20 do 24","0-2",1094.7
2010,"European Union","Females","20 do 24","3-4",4371.6
2010,"European Union","Females","20 do 29","0-2",2263.3
2010,"European Union","Females","20 do 29","3-4",9126.2
2010,"European Union","Females","25 do 29","0-2",1168.6
2010,"European Union","Females","25 do 29","3-4",4754.5
2010,"European Union","Males","15 do 19","0-2",1430.7
2010,"European Union","Males","15 do 19","3-4",770.2
2010,"European Union","Males","15 do 24","0-2",3119.4
2010,"European Union","Males","15 do 24","3-4",4636.4
2010,"European Union","Males","15 do 29","0-2",5015.8
2010,"European Union","Males","15 do 29","3-4",9328.3
2010,"European Union","Males","20 do 24","0-2",1688.7
2010,"European Union","Males","20 do 24","3-4",3866.2
2010,"European Union","Males","20 do 29","0-2",3585.1
2010,"European Union","Males","20 do 29","3-4",8558.2
2010,"European Union","Males","25 do 29","0-2",1896.4
2010,"European Union","Males","25 do 29","3-4",4691.9
2010,"European Union","Females","15 do 19","0-2",1036.5
2010,"European Union","Females","15 do 19","3-4",826.3
2010,"European Union","Females","15 do 24","0-2",2029.2
2010,"European Union","Females","15 do 24","3-4",4333.9
2010,"European Union","Females","15 do 29","0-2",3061.9
2010,"European Union","Females","15 do 29","3-4",8038.9
2010,"European Union","Females","20 do 24","0-2",992.7
2010,"European Union","Females","20 do 24","3-4",3507.6
2010,"European Union","Females","20 do 29","0-2",2025.4
2010,"European Union","Females","20 do 29","3-4",7212.6
2010,"European Union","Females","25 do 29","0-2",1032.7
2010,"European Union","Females","25 do 29","3-4",3705
2010,"Euro area","Males","15 do 19","0-2",1202.1
2010,"Euro area","Males","15 do 19","3-4",378.5
2010,"Euro area","Males","15 do 24","0-2",2617.3
2010,"Euro area","Males","15 do 24","3-4",3478.4
2010,"Euro area","Males","15 do 29","0-2",4240.4
2010,"Euro area","Males","15 do 29","3-4",7489.5
2010,"Euro area","Males","20 do 24","0-2",1415.2
2010,"Euro area","Males","20 do 24","3-4",3099.9
2010,"Euro area","Males","20 do 29","0-2",3038.3
2010,"Euro area","Males","20 do 29","3-4",7111
2010,"Euro area","Males","25 do 29","0-2",1623.2
2010,"Euro area","Males","25 do 29","3-4",4011.1
2010,"Euro area","Females","15 do 19","0-2",825.1
2010,"Euro area","Females","15 do 19","3-4",355.9
2010,"Euro area","Females","15 do 24","0-2",1655.9
2010,"Euro area","Females","15 do 24","3-4",3146
2010,"Euro area","Females","15 do 29","0-2",2543.5
2010,"Euro area","Females","15 do 29","3-4",6291.7
2010,"Euro area","Females","20 do 24","0-2",830.8
2010,"Euro area","Females","20 do 24","3-4",2790.1
2010,"Euro area","Females","20 do 29","0-2",1718.4
2010,"Euro area","Females","20 do 29","3-4",5935.7
2010,"Euro area","Females","25 do 29","0-2",887.6
2010,"Euro area","Females","25 do 29","3-4",3145.6
2010,"Euro area","Males","15 do 19","0-2",1200.6
2010,"Euro area","Males","15 do 19","3-4",377.4
2010,"Euro area","Males","15 do 24","0-2",2611.3
2010,"Euro area","Males","15 do 24","3-4",3446.3
2010,"Euro area","Males","15 do 29","0-2",4230.3
2010,"Euro area","Males","15 do 29","3-4",7428
2010,"Euro area","Males","20 do 24","0-2",1410.7
2010,"Euro area","Males","20 do 24","3-4",3068.9
2010,"Euro area","Males","20 do 29","0-2",3029.7
2010,"Euro area","Males","20 do 29","3-4",7050.6
2010,"Euro area","Males","25 do 29","0-2",1619
2010,"Euro area","Males","25 do 29","3-4",3981.7
2010,"Euro area","Females","15 do 19","0-2",824.5
2010,"Euro area","Females","15 do 19","3-4",355
2010,"Euro area","Females","15 do 24","0-2",1653.7
2010,"Euro area","Females","15 do 24","3-4",3121.8
2010,"Euro area","Females","15 do 29","0-2",2539.1
2010,"Euro area","Females","15 do 29","3-4",6248.2
2010,"Euro area","Females","20 do 24","0-2",829.2
2010,"Euro area","Females","20 do 24","3-4",2766.8
2010,"Euro area","Females","20 do 29","0-2",1714.6
2010,"Euro area","Females","20 do 29","3-4",5893.2
2010,"Euro area","Females","25 do 29","0-2",885.5
2010,"Euro area","Females","25 do 29","3-4",3126.4
2010,"Euro area","Males","15 do 19","0-2",1198.8
2010,"Euro area","Males","15 do 19","3-4",376.6
2010,"Euro area","Males","15 do 24","0-2",2600.9
2010,"Euro area","Males","15 do 24","3-4",3420.7
2010,"Euro area","Males","15 do 29","0-2",4211.2
2010,"Euro area","Males","15 do 29","3-4",7371.7
2010,"Euro area","Males","20 do 24","0-2",1402.1
2010,"Euro area","Males","20 do 24","3-4",3044.1
2010,"Euro area","Males","20 do 29","0-2",3012.4
2010,"Euro area","Males","20 do 29","3-4",6995.1
2010,"Euro area","Males","25 do 29","0-2",1610.3
2010,"Euro area","Males","25 do 29","3-4",3951
2010,"Euro area","Females","15 do 19","0-2",823
2010,"Euro area","Females","15 do 19","3-4",354.4
2010,"Euro area","Females","15 do 24","0-2",1649
2010,"Euro area","Females","15 do 24","3-4",3100.6
2010,"Euro area","Females","15 do 29","0-2",2531.3
2010,"Euro area","Females","15 do 29","3-4",6209.3
2010,"Euro area","Females","20 do 24","0-2",826
2010,"Euro area","Females","20 do 24","3-4",2746.1
2010,"Euro area","Females","20 do 29","0-2",1708.4
2010,"Euro area","Females","20 do 29","3-4",5854.8
2010,"Euro area","Females","25 do 29","0-2",882.3
2010,"Euro area","Females","25 do 29","3-4",3108.7
2010,"Belgium","Males","15 do 19","0-2",12.3
2010,"Belgium","Males","15 do 19","3-4",10.5
2010,"Belgium","Males","15 do 24","0-2",43.3
2010,"Belgium","Males","15 do 24","3-4",107.2
2010,"Belgium","Males","15 do 29","0-2",87.5
2010,"Belgium","Males","15 do 29","3-4",229.9
2010,"Belgium","Males","20 do 24","0-2",31.1
2010,"Belgium","Males","20 do 24","3-4",96.6
2010,"Belgium","Males","20 do 29","0-2",75.2
2010,"Belgium","Males","20 do 29","3-4",219.4
2010,"Belgium","Males","25 do 29","0-2",44.2
2010,"Belgium","Males","25 do 29","3-4",122.7
2010,"Belgium","Females","15 do 19","0-2",8.2
2010,"Belgium","Females","15 do 19","3-4",6.7
2010,"Belgium","Females","15 do 24","0-2",25.5
2010,"Belgium","Females","15 do 24","3-4",73
2010,"Belgium","Females","15 do 29","0-2",48.2
2010,"Belgium","Females","15 do 29","3-4",158.2
2010,"Belgium","Females","20 do 24","0-2",17.2
2010,"Belgium","Females","20 do 24","3-4",66.3
2010,"Belgium","Females","20 do 29","0-2",39.9
2010,"Belgium","Females","20 do 29","3-4",151.5
2010,"Belgium","Females","25 do 29","0-2",22.7
2010,"Belgium","Females","25 do 29","3-4",85.2
2010,"Bulgaria","Males","15 do 19","3-4",5.8
2010,"Bulgaria","Males","15 do 24","0-2",14.5
2010,"Bulgaria","Males","15 do 24","3-4",106
2010,"Bulgaria","Males","15 do 29","0-2",33.2
2010,"Bulgaria","Males","15 do 29","3-4",230.2
2010,"Bulgaria","Males","20 do 24","0-2",11.7
2010,"Bulgaria","Males","20 do 24","3-4",100.2
2010,"Bulgaria","Males","20 do 29","0-2",30.4
2010,"Bulgaria","Males","20 do 29","3-4",224.4
2010,"Bulgaria","Males","25 do 29","0-2",18.7
2010,"Bulgaria","Males","25 do 29","3-4",124.2
2010,"Bulgaria","Females","15 do 19","3-4",4.3
2010,"Bulgaria","Females","15 do 24","0-2",7.1
2010,"Bulgaria","Females","15 do 24","3-4",73.3
2010,"Bulgaria","Females","15 do 29","0-2",20.5
2010,"Bulgaria","Females","15 do 29","3-4",138.3
2010,"Bulgaria","Females","20 do 24","0-2",5.6
2010,"Bulgaria","Females","20 do 24","3-4",69
2010,"Bulgaria","Females","20 do 29","0-2",19
2010,"Bulgaria","Females","20 do 29","3-4",134
2010,"Bulgaria","Females","25 do 29","0-2",13.4
2010,"Bulgaria","Females","25 do 29","3-4",65
2010,"Czech Republic","Males","15 do 19","0-2",3.5
2010,"Czech Republic","Males","15 do 19","3-4",12.2
2010,"Czech Republic","Males","15 do 24","0-2",14.9
2010,"Czech Republic","Males","15 do 24","3-4",176.3
2010,"Czech Republic","Males","15 do 29","0-2",25.9
2010,"Czech Republic","Males","15 do 29","3-4",422.5
2010,"Czech Republic","Males","20 do 24","0-2",11.4
2010,"Czech Republic","Males","20 do 24","3-4",164.1
2010,"Czech Republic","Males","20 do 29","0-2",22.4
2010,"Czech Republic","Males","20 do 29","3-4",410.3
2010,"Czech Republic","Males","25 do 29","0-2",11
